DT_REFER;DENOM_CIA;Ativo Circulante;Ativo Não Circulante;Ativo Total;Passivo Circulante;Passivo Não Circulante;Passivo Total;Patrimônio Líquido Consolidado;passivo
2019-12-31;MOURA DUBEUX ENGENHARIA S/A;1183730.0;1058671.0;2242401.0;1227173.0;924965.0;2242401.0;90263.0;2152138.0
2019-12-31;MPM CORPÓREOS S.A.;450696.0;674556.0;1125252.0;421262.0;480812.0;1125252.0;223178.0;902074.0
2019-12-31;OMEGA GERAÇÃO S.A.;1276881.0;5985590.0;7262471.0;334823.0;4065985.0;7262471.0;2861663.0;4400808.0
2019-12-31;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;123033.0;530081.0;653114.0;227205.0;524332.0;653114.0;-98423.0;751537.0
2019-12-31;OSX BRASIL S.A.;14438.0;1997621.0;2012059.0;520211.0;6075296.0;2012059.0;-4583448.0;6595507.0
2019-12-31;PADTEC HOLDING S.A.;4985.0;58686.0;63671.0;4288.0;41035.0;63671.0;18348.0;45323.0
2019-12-31;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;1580500.0;2289586.0;3870086.0;1356030.0;1892660.0;3870086.0;621396.0;3248690.0
2019-12-31;PBG S/A;854556.0;981736.0;1836292.0;613724.0;854932.0;1836292.0;367636.0;1468656.0
2019-12-31;PETRO RIO S.A.;1513090.0;3976661.0;5489751.0;1669783.0;1654867.0;5489751.0;2165101.0;3324650.0
2019-12-31;POSITIVO TECNOLOGIA S.A.;1471763.0;473640.0;1945403.0;1178943.0;231568.0;1945403.0;534892.0;1410511.0
2019-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;127862.0;111679.0;239541.0;95180.0;69752.0;239541.0;74609.0;164932.0
2019-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;80420.0;45240.0;125660.0;46654.0;31922.0;125660.0;47084.0;78576.0
2019-12-31;QUALITY SOFTWARE S.A.;43912900.0;64349714.0;108262614.0;34797783.0;30267351.0;108262614.0;43197480.0;65065134.0
2019-12-31;RAIA DROGASIL S.A.;5756046.0;6492209.0;12248255.0;4078485.0;4093351.0;12248255.0;4076419.0;8171836.0
2019-12-31;REDE D'OR SÃO LUIZ S.A.;9729222.0;16870443.0;26599665.0;2692841.0;18464824.0;26599665.0;5442000.0;21157665.0
2019-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;4843170.0;13867251.0;18710421.0;3260710.0;10749045.0;18710421.0;4700666.0;14009755.0
2019-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;598401.0;848137.0;1446538.0;190612.0;632337.0;1446538.0;623589.0;822949.0
2019-12-31;ROMI S.A.;760182.0;607059.0;1367241.0;395429.0;212930.0;1367241.0;758882.0;608359.0
2019-12-31;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;836550.0;1189557.0;2026107.0;1721144.0;867675.0;2026107.0;-562712.0;2588819.0
2019-12-31;RUMO S.A.;4949483.0;27883181.0;32832664.0;3037052.0;21181325.0;32832664.0;8614287.0;24218377.0
2019-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;233719.0;618470.0;852189.0;263671.0;761207.0;852189.0;-172689.0;1024878.0
2019-12-31;SENDAS DISTRIBUIDORA S.A.;12282000.0;23623000.0;35905000.0;13930000.0;12274000.0;35905000.0;9701000.0;26204000.0
2019-12-31;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;213144.0;399850.0;612994.0;201202.0;325448.0;612994.0;86344.0;526650.0
2019-12-31;SER EDUCACIONAL S.A.;644545.0;1914611.0;2559156.0;406439.0;844229.0;2559156.0;1308488.0;1250668.0
2019-12-31;SIMPAR S.A.;9813487.0;11360392.0;21173879.0;5400593.0;13223302.0;21173879.0;2549984.0;18623895.0
2019-12-31;SINQIA S.A.;393040.0;226952.0;619992.0;51533.0;136856.0;619992.0;431603.0;188389.0
2019-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;1633705.0;5780312.0;7414017.0;1243821.0;3902745.0;7414017.0;2267451.0;5146566.0
2019-12-31;SUZANO HOLDING S.A.;18953457.0;79077212.0;98030669.0;11485813.0;68380832.0;98030669.0;18164024.0;79866645.0
2019-12-31;SUZANO S.A.;18884237.0;79023988.0;97908225.0;11479195.0;68341061.0;97908225.0;18087969.0;79820256.0
2019-12-31;SYN PROP & TECH S.A.;1004566.0;4307042.0;5311608.0;259230.0;1889581.0;5311608.0;3162797.0;2148811.0
2019-12-31;TAURUS ARMAS S.A.;694536.0;371904.0;1066440.0;630019.0;741042.0;1066440.0;-304621.0;1371061.0
2019-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;3568430.0;7661546.0;11229976.0;996501.0;5306680.0;11229976.0;4926795.0;6303181.0
2019-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;124350.0;103903.0;228253.0;59198.0;9013.0;228253.0;160042.0;68211.0
2019-12-31;UNIPAR CARBOCLORO S.A.;1207780.0;2511041.0;3718821.0;785077.0;1450521.0;3718821.0;1483223.0;2235598.0
2019-12-31;VALE S.A.;68697547.0;300972781.0;369670328.0;55805644.0;156715331.0;369670328.0;157149353.0;212520975.0
2019-12-31;VALID SOLUÇÕES S.A.;1082136.0;1436306.0;2518442.0;631836.0;769499.0;2518442.0;1117107.0;1401335.0
2019-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1013084.0;2040765.0;3053849.0;681340.0;1881755.0;3053849.0;490754.0;2563095.0
2019-12-31;VIA S.A.;12452000.0;11972000.0;24424000.0;15733000.0;8113000.0;24424000.0;578000.0;23846000.0
2019-12-31;VIBRA ENERGIA S/A;12225000.0;13641000.0;25866000.0;8599000.0;8501000.0;25866000.0;8766000.0;17100000.0
2019-12-31;VIVARA PARTICIPAÇÕES S.A.;1319174913.0;560354002.0;1879528915.0;458812991.0;330991588.0;1879528915.0;1089724336.0;789804579.0
2019-12-31;VIX LOGÍSTICA S/A;976935.0;1601448.0;2578383.0;555512.0;1375744.0;2578383.0;647127.0;1931256.0
2019-12-31;VULCABRAS S.A.;794232.0;560926.0;1355158.0;149197.0;118533.0;1355158.0;1087428.0;267730.0
2019-12-31;WETZEL S.A.;39985.0;133598.0;173583.0;161462.0;222043.0;173583.0;-209922.0;383505.0
2019-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;193907.0;321565.0;515472.0;46592.0;48355.0;515472.0;420525.0;94947.0
2019-12-31;YDUQS PARTICIPACOES S.A.;1475684.0;4036808.0;5512492.0;674870.0;1735270.0;5512492.0;3102352.0;2410140.0
2020-03-31;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;295498.0;496172.0;791670.0;103496.0;92232.0;791670.0;595942.0;195728.0
2020-03-31;JALLES MACHADO S.A.;804998.0;1739451.0;2544449.0;371660.0;1571627.0;2544449.0;601162.0;1943287.0
2020-12-31;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;1667824.0;702805.0;2370629.0;942379.0;461998.0;2370629.0;966252.0;1404377.0
2020-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;1850926.0;9036649.0;10887575.0;423725.0;2846768.0;10887575.0;7617082.0;3270493.0
2020-12-31;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;202979.0;2494126.0;2697105.0;810407.0;1199708.0;2697105.0;686990.0;2010115.0
2020-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;72577.0;227901.0;300478.0;44213.0;78434.0;300478.0;177831.0;122647.0
2020-12-31;ALUPAR INVESTIMENTO S/A;4084394.0;18492116.0;22576510.0;2290153.0;11341675.0;22576510.0;8944682.0;13631828.0
2020-12-31;AMBEV S.A.;35342614.0;89853965.0;125196579.0;33477964.0;16567491.0;125196579.0;75151124.0;50045455.0
2020-12-31;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;866279.0;777882.0;1644161.0;165649.0;252762.0;1644161.0;1225750.0;418411.0
2020-12-31;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;15779801.0;6826974.0;22606775.0;5331073.0;7789996.0;22606775.0;9485706.0;13121069.0
2020-12-31;ATACADÃO S.A.;25413000.0;26411000.0;51824000.0;24720000.0;10059000.0;51824000.0;17045000.0;34779000.0
2020-12-31;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;26652.0;593.0;27245.0;3942.0;8774.0;27245.0;14529.0;12716.0
2020-12-31;AZUL S.A.;5417423.0;10377034.0;15794457.0;10212631.0;19730576.0;15794457.0;-14148750.0;29943207.0
2020-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;17101290.0;29231493.0;46332783.0;9678085.0;12133274.0;46332783.0;24521424.0;21811359.0
2020-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;3618881.0;7281415.0;10900296.0;2853303.0;1657388.0;10900296.0;6389605.0;4510691.0
2020-12-31;BBM LOGÍSTICA S.A.;312333.0;502124.0;814457.0;355327.0;331593.0;814457.0;127537.0;686920.0
2020-12-31;BEMOBI MOBILE TECH S.A.;220219.0;236709.0;456928.0;299520.0;2780.0;456928.0;154628.0;302300.0
2020-12-31;BLUE TECH SOLUTIONS EQI S.A.;18.0;190607.0;190625.0;33602.0;95850.0;190625.0;61173.0;129452.0
2020-12-31;BR PROPERTIES S.A.;1405613.0;9248543.0;10654156.0;393424.0;2981129.0;10654156.0;7279603.0;3374553.0
2020-12-31;BRASKEM S.A.;34190244.0;51893675.0;86083919.0;28387174.0;61563263.0;86083919.0;-3866518.0;89950437.0
2020-12-31;BRF S.A.;22911984.0;26752922.0;49664906.0;15440328.0;25411044.0;49664906.0;8813534.0;40851372.0
2020-12-31;CCR S.A.;8128080.0;25320540.0;33448620.0;7624209.0;17884649.0;33448620.0;7939762.0;25508858.0
2020-12-31;CIA SIDERURGICA NACIONAL;23386194.0;39615955.0;63002149.0;14725696.0;37024948.0;63002149.0;11251505.0;51750644.0
2020-12-31;CIA TECIDOS SANTANENSE;266727.0;382901.0;649628.0;263255.0;103080.0;649628.0;283293.0;366335.0
2020-12-31;COGNA EDUCAÇÃO S.A.;9272019.0;21511769.0;30783788.0;5261918.0;11236706.0;30783788.0;14285164.0;16498624.0
2020-12-31;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;3318072.0;515720.0;3833792.0;2844635.0;88332.0;3833792.0;900825.0;2932967.0
2020-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;62131.0;62567.0;124698.0;24307.0;97089.0;124698.0;3302.0;121396.0
2020-12-31;COSAN S.A.;11436399.0;24324425.0;35760824.0;6415113.0;17839897.0;35760824.0;11505814.0;24255010.0
2020-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1416887.0;10852418.0;12269305.0;3396333.0;2902917.0;12269305.0;5970055.0;6299250.0
2020-12-31;CRUZEIRO DO SUL EDUCACIONAL S.A.;446473.0;3224265.0;3670738.0;536469.0;2682265.0;3670738.0;452004.0;3218734.0
2020-12-31;CURY CONSTRUTORA E INCORPORADORA S.A.;1352511.0;292201.0;1644712.0;602035.0;400290.0;1644712.0;642387.0;1002325.0
2020-12-31;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;483022.0;971955.0;1454977.0;317674.0;301144.0;1454977.0;836159.0;618818.0
2020-12-31;DEXCO S.A.;4220022.0;7278498.0;11498520.0;2411801.0;3898355.0;11498520.0;5188364.0;6310156.0
2020-12-31;DOHLER S.A.;467452.0;401620.0;869072.0;89146.0;124421.0;869072.0;655505.0;213567.0
2020-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;1750088.0;9343552.0;11093640.0;2518699.0;8518760.0;11093640.0;56181.0;11037459.0
2020-12-31;ELETROMIDIA S.A.;188366.0;827104.0;1015470.0;262857.0;660696.0;1015470.0;91917.0;923553.0
2020-12-31;EMBPAR PARTICIPAÇÕES S/A;66949.0;88221.0;155170.0;57208.0;71978.0;155170.0;25984.0;129186.0
2020-12-31;EMBRAER S.A.;31946046.0;22866799.0;54812845.0;12621398.0;26918732.0;54812845.0;15272715.0;39540130.0
2020-12-31;ENAUTA PARTICIPAÇÕES S.A.;1891856.0;2455784.0;4347640.0;531491.0;1060669.0;4347640.0;2755480.0;1592160.0
2020-12-31;ENGIE BRASIL ENERGIA S.A.;7733297.0;27452951.0;35186248.0;5380926.0;22063324.0;35186248.0;7741998.0;27444250.0
2020-12-31;ENJOEI S.A.;506654.0;22413.0;529067.0;28371.0;3553.0;529067.0;497143.0;31924.0
2020-12-31;EUROFARMA LABORATÓRIOS S.A.;3798883.0;2513222.0;6312105.0;1416769.0;2130128.0;6312105.0;2765208.0;3546897.0
2020-12-31;GERDAU S.A.;23409453.0;39713556.0;63123009.0;11482143.0;20555656.0;63123009.0;31085210.0;32037799.0
2020-12-31;GRUPO DE MODA SOMA S.A.;1519659.0;782827.0;2302486.0;502109.0;241243.0;2302486.0;1559134.0;743352.0
2020-12-31;GRUPO MATEUS S.A.;6066016.0;2132695.0;8198711.0;1361330.0;1129841.0;8198711.0;5707540.0;2491171.0
2020-12-31;GRUPO SBF S.A.;3289039.0;2904821.0;6193860.0;1852278.0;2390896.0;6193860.0;1950686.0;4243174.0
2020-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;3502091.0;10017628.0;13519719.0;2120613.0;3568119.0;13519719.0;7830987.0;5688732.0
2020-12-31;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;154791.0;2458898.0;2613689.0;254183.0;995951.0;2613689.0;1363555.0;1250134.0
2020-12-31;HIDROVIAS DO BRASIL S.A.;1427511.0;4286986.0;5714497.0;445963.0;3742707.0;5714497.0;1525827.0;4188670.0
2020-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;21096.0;440870.0;461966.0;616061.0;320811.0;461966.0;-474906.0;936872.0
2020-12-31;IGUA SANEAMENTO S.A.;839816.0;2093964.0;2933780.0;351395.0;1772462.0;2933780.0;809923.0;2123857.0
2020-12-31;IGUATEMI S.A.;1858917.0;5154914.0;7013831.0;797422.0;3042395.0;7013831.0;3174014.0;3839817.0
2020-12-31;INTELBRAS S.A.;2043202.0;398948.0;2442150.0;1081371.0;384549.0;2442150.0;976230.0;1465920.0
2020-12-31;JSL S.A.;1900423.0;2938333.0;4838756.0;945637.0;2827973.0;4838756.0;1065146.0;3773610.0
2020-12-31;KLABIN S.A.;10785871.0;24484390.0;35270261.0;3613472.0;27272028.0;35270261.0;4384761.0;30885500.0
2020-12-31;LOCAWEB SERVIÇOS DE INTERNET S.A.;807495.0;644869.0;1452364.0;450632.0;327759.0;1452364.0;673973.0;778391.0
2020-12-31;MANGELS INDUSTRIAL S.A.;237445.0;160573.0;398018.0;77524.0;721327.0;398018.0;-400833.0;798851.0
2020-12-31;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;1587034.0;203430.0;1790464.0;503174.0;88616.0;1790464.0;1198674.0;591790.0
2020-12-31;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;551222.0;924170.0;1475392.0;143669.0;233824.0;1475392.0;1097899.0;377493.0
2020-12-31;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;1083022.0;238169.0;1321191.0;212583.0;101174.0;1321191.0;1007434.0;313757.0
2020-12-31;MOBLY S.A.;208191.0;101991.0;310182.0;252270.0;76616.0;310182.0;-18704.0;328886.0
2020-12-31;MOURA DUBEUX ENGENHARIA S/A;880470.0;1196790.0;2077260.0;416187.0;661266.0;2077260.0;999807.0;1077453.0
2020-12-31;MPM CORPÓREOS S.A.;839866.0;620179.0;1460045.0;645840.0;465555.0;1460045.0;348650.0;1111395.0
2020-12-31;OMEGA GERAÇÃO S.A.;1316150.0;9262195.0;10578345.0;608331.0;6124982.0;10578345.0;3845032.0;6733313.0
2020-12-31;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;155517.0;515344.0;670861.0;199138.0;388997.0;670861.0;82726.0;588135.0
2020-12-31;OSX BRASIL S.A.;10515.0;1477142.0;1487657.0;548025.0;6398295.0;1487657.0;-5458663.0;6946320.0
2020-12-31;PADTEC HOLDING S.A.;290022.0;86582.0;376604.0;159741.0;113851.0;376604.0;103012.0;273592.0
2020-12-31;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;1853217.0;2178497.0;4031714.0;3966056.0;264248.0;4031714.0;-198590.0;4230304.0
2020-12-31;PBG S/A;916703.0;1117585.0;2034288.0;740620.0;876484.0;2034288.0;417184.0;1617104.0
2020-12-31;PETRO RIO S.A.;1841415.0;4951418.0;6792833.0;2149449.0;1492121.0;6792833.0;3151263.0;3641570.0
2020-12-31;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;905420.0;55925.0;961345.0;153063.0;578138.0;961345.0;230144.0;731201.0
2020-12-31;POSITIVO TECNOLOGIA S.A.;2211237.0;613398.0;2824635.0;1370932.0;420565.0;2824635.0;1033138.0;1791497.0
2020-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;204847.0;131783.0;336630.0;66608.0;44436.0;336630.0;225586.0;111044.0
2020-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;92650.0;46230.0;138880.0;54116.0;35825.0;138880.0;48939.0;89941.0
2020-12-31;QUALITY SOFTWARE S.A.;53825133.0;60783118.0;114608251.0;45975269.0;18281165.0;114608251.0;50351817.0;64256434.0
2020-12-31;RAIA DROGASIL S.A.;7020490.0;6807598.0;13828088.0;4801303.0;4601164.0;13828088.0;4425621.0;9402467.0
2020-12-31;REDE D'OR SÃO LUIZ S.A.;22431901.0;23225143.0;45657044.0;3861050.0;27793812.0;45657044.0;14002182.0;31654862.0
2020-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;7845423.0;13807964.0;21653387.0;5292015.0;10630012.0;21653387.0;5731360.0;15922027.0
2020-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;596038.0;983791.0;1579829.0;302088.0;652269.0;1579829.0;625472.0;954357.0
2020-12-31;ROMI S.A.;1068695.0;678013.0;1746708.0;586801.0;345323.0;1746708.0;814584.0;932124.0
2020-12-31;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;601200.0;1031296.0;1632496.0;1803751.0;382537.0;1632496.0;-553792.0;2186288.0
2020-12-31;RUMO S.A.;11354756.0;34553615.0;45908371.0;4856159.0;25755885.0;45908371.0;15296327.0;30612044.0
2020-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;145597.0;187596.0;333193.0;213849.0;664463.0;333193.0;-545119.0;878312.0
2020-12-31;SENDAS DISTRIBUIDORA S.A.;8349000.0;10472000.0;18821000.0;8723000.0;8688000.0;18821000.0;1410000.0;17411000.0
2020-12-31;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;708818.0;667060.0;1375878.0;328037.0;636516.0;1375878.0;411325.0;964553.0
2020-12-31;SER EDUCACIONAL S.A.;1082299.0;2009186.0;3091485.0;449744.0;1215254.0;3091485.0;1426487.0;1664998.0
2020-12-31;SIMPAR S.A.;11495872.0;14066376.0;25562248.0;5524858.0;16813540.0;25562248.0;3223850.0;22338398.0
2020-12-31;SINQIA S.A.;344158.0;293495.0;637653.0;70972.0;131153.0;637653.0;435528.0;202125.0
2020-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;1311049.0;7181446.0;8492495.0;1084592.0;4939102.0;8492495.0;2468801.0;6023694.0
2020-12-31;SUZANO HOLDING S.A.;18010820.0;83851798.0;101862618.0;8178766.0;86293429.0;101862618.0;7390423.0;94472195.0
2020-12-31;SUZANO S.A.;17957994.0;83842754.0;101800748.0;8172823.0;86290547.0;101800748.0;7337378.0;94463370.0
2020-12-31;SYN PROP & TECH S.A.;534279.0;4390692.0;4924971.0;208034.0;1776694.0;4924971.0;2940243.0;1984728.0
2020-12-31;TAURUS ARMAS S.A.;930859.0;529791.0;1460650.0;575350.0;843031.0;1460650.0;42269.0;1418381.0
2020-12-31;TIM S.A.;10411556.0;31242861.0;41654417.0;8301956.0;10169716.0;41654417.0;23182745.0;18471672.0
2020-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2360161.0;11745258.0;14105419.0;841643.0;7237872.0;14105419.0;6025904.0;8079515.0
2020-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;107177.0;98011.0;205188.0;40173.0;9067.0;205188.0;155948.0;49240.0
2020-12-31;UNIPAR CARBOCLORO S.A.;1880619.0;2627678.0;4508297.0;1220159.0;1549099.0;4508297.0;1739039.0;2769258.0
2020-12-31;VALE S.A.;126805173.0;351324342.0;478129515.0;75837515.0;221306016.0;478129515.0;180985984.0;297143531.0
2020-12-31;VALID SOLUÇÕES S.A.;1304819.0;1564313.0;2869132.0;1090884.0;665592.0;2869132.0;1112656.0;1756476.0
2020-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;1291898.0;2933581.0;4225479.0;1000131.0;2719110.0;4225479.0;506238.0;3719241.0
2020-12-31;VIA S.A.;19248000.0;13808000.0;33056000.0;18497000.0;8580000.0;33056000.0;5979000.0;27077000.0
2020-12-31;VIBRA ENERGIA S/A;13351000.0;14976000.0;28327000.0;6942000.0;9178000.0;28327000.0;12207000.0;16120000.0
2020-12-31;VIVARA PARTICIPAÇÕES S.A.;1422265637.0;718431080.0;2140696717.0;589042911.0;380177993.0;2140696717.0;1171475813.0;969220904.0
2020-12-31;VIX LOGÍSTICA S/A;967049.0;1690102.0;2657151.0;784897.0;1173626.0;2657151.0;698628.0;1958523.0
2020-12-31;VULCABRAS S.A.;1110885.0;568369.0;1679254.0;305175.0;248685.0;1679254.0;1125394.0;553860.0
2020-12-31;WETZEL S.A.;44330.0;139554.0;183884.0;121409.0;247503.0;183884.0;-185028.0;368912.0
2020-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;243326.0;326041.0;569367.0;54859.0;52326.0;569367.0;462182.0;107185.0
2020-12-31;YDUQS PARTICIPACOES S.A.;2736397.0;6528869.0;9265266.0;1292768.0;4767529.0;9265266.0;3204969.0;6060297.0
2021-03-31;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;367573.0;482119.0;849692.0;112217.0;48474.0;849692.0;689001.0;160691.0
2021-03-31;JALLES MACHADO S.A.;1770221.0;1690881.0;3461102.0;685599.0;1639520.0;3461102.0;1135983.0;2325119.0
2021-12-31;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;1986036.0;1102143.0;3088179.0;709533.0;1379054.0;3088179.0;999592.0;2088587.0
2021-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;1775374.0;9339339.0;11114713.0;727481.0;2577246.0;11114713.0;7809986.0;3304727.0
2021-12-31;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;276892.0;2298326.0;2575218.0;690908.0;1322260.0;2575218.0;562050.0;2013168.0
2021-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;135376.0;395998.0;531374.0;86876.0;147772.0;531374.0;296726.0;234648.0
2021-12-31;ALUPAR INVESTIMENTO S/A;4400677.0;21319255.0;25719932.0;2447555.0;13270654.0;25719932.0;10001723.0;15718209.0
2021-12-31;AMBEV S.A.;38627141.0;99975342.0;138602483.0;38866406.0;15718460.0;138602483.0;84017617.0;54584866.0
2021-12-31;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;1500173.0;3361196.0;4861369.0;897523.0;2659114.0;4861369.0;1304732.0;3556637.0
2021-12-31;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;21912888.0;22605924.0;44518812.0;13336854.0;15270982.0;44518812.0;15910976.0;28607836.0
2021-12-31;ATACADÃO S.A.;30838000.0;28086000.0;58924000.0;29076000.0;11452000.0;58924000.0;18396000.0;40528000.0
2021-12-31;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;26033.0;702.0;26735.0;2335.0;8584.0;26735.0;15816.0;10919.0
2021-12-31;AZUL S.A.;5846336.0;12687137.0;18533473.0;11710253.0;25156223.0;18533473.0;-18333003.0;36866476.0
2021-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;21095033.0;31436736.0;52531769.0;12958993.0;17153406.0;52531769.0;22419370.0;30112399.0
2021-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;5125631.0;8188590.0;13314221.0;3999277.0;2033528.0;13314221.0;7281416.0;6032805.0
2021-12-31;BBM LOGÍSTICA S.A.;388307.0;573886.0;962193.0;429248.0;396241.0;962193.0;136704.0;825489.0
2021-12-31;BEMOBI MOBILE TECH S.A.;902728.0;542744.0;1445472.0;349431.0;66318.0;1445472.0;1029723.0;415749.0
2021-12-31;BLUE TECH SOLUTIONS EQI S.A.;66.0;189882.0;189948.0;34571.0;98808.0;189948.0;56569.0;133379.0
2021-12-31;BR PROPERTIES S.A.;1064044.0;10219856.0;11283900.0;683415.0;3498786.0;11283900.0;7101699.0;4182201.0
2021-12-31;BRASKEM S.A.;39293445.0;53270923.0;92564368.0;25193523.0;61167017.0;92564368.0;6203828.0;86360540.0
2021-12-31;BRF S.A.;26243123.0;29660264.0;55903387.0;21225289.0;25852475.0;55903387.0;8825623.0;47077764.0
2021-12-31;CCR S.A.;7909456.0;33446988.0;41356444.0;5852489.0;26938155.0;41356444.0;8565800.0;32790644.0
2021-12-31;CIA SIDERURGICA NACIONAL;34972354.0;44406749.0;79379103.0;24541616.0;31463098.0;79379103.0;23374389.0;56004714.0
2021-12-31;CIA TECIDOS SANTANENSE;274414.0;397098.0;671512.0;255122.0;111406.0;671512.0;304984.0;366528.0
2021-12-31;COGNA EDUCAÇÃO S.A.;6967942.0;21544911.0;28512853.0;4087999.0;10654190.0;28512853.0;13770664.0;14742189.0
2021-12-31;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;959013.0;555373.0;1514386.0;441502.0;14663.0;1514386.0;1058221.0;456165.0
2021-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;112102.0;79317.0;191419.0;56263.0;125995.0;191419.0;9161.0;182258.0
2021-12-31;COSAN S.A.;27293183.0;70548840.0;97842023.0;12957036.0;56014965.0;97842023.0;28870022.0;68972001.0
2021-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1207299.0;10666011.0;11873310.0;1868800.0;4166541.0;11873310.0;5837969.0;6035341.0
2021-12-31;CRUZEIRO DO SUL EDUCACIONAL S.A.;1302377.0;3473640.0;4776017.0;559893.0;2762336.0;4776017.0;1453788.0;3322229.0
2021-12-31;CURY CONSTRUTORA E INCORPORADORA S.A.;1874318.0;723604.0;2597922.0;1115379.0;744215.0;2597922.0;738328.0;1859594.0
2021-12-31;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;394550.0;1075966.0;1470516.0;357243.0;275135.0;1470516.0;838138.0;632378.0
2021-12-31;DEXCO S.A.;4661437.0;8758894.0;13420331.0;3371691.0;4313729.0;13420331.0;5734911.0;7685420.0
2021-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2593505.0;13800389.0;16393894.0;4081087.0;9982769.0;16393894.0;2330038.0;14063856.0
2021-12-31;ELETROMIDIA S.A.;742348.0;886768.0;1629116.0;347076.0;514529.0;1629116.0;767511.0;861605.0
2021-12-31;EMBPAR PARTICIPAÇÕES S/A;173040.0;85088.0;258128.0;93650.0;74409.0;258128.0;90069.0;168059.0
